COMP ID,COMPOUND Name,SUPER META PATHWAY,SUB META PATHWAY,ACQUISITION METHOD,HMDB ID,HMDB_annotation,PUBCHEM ID,CAS ID,KEGG ID,CHEMSPIDER ID
653008,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,Phosphatidylinositol (PI),NEGb,HMDB0009783,,,,,
653009,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),Lipid,Phosphatidylinositol (PI),NEGb,HMDB0009815,,,206059-96-3,,34448968.0
653010,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),Lipid,Phosphatidylinositol (PI),NEGb,HMDB0009809,,,,C00626,24767694.0
655006,glycerophosphoinositol*,Lipid,Phospholipid Metabolism,NEGb,,,,,,
672020,glycodeoxycholate glucuronide (1),Lipid,Secondary Bile Acid Metabolism,NEGb,,,,,,
674006,sphinganine-1-phosphate,Lipid,Sphingolipid Synthesis,NEGb,HMDB0001383,,644260.0,19794-97-9,C01120,559277.0
676008,sphingosine 1-phosphate,Lipid,Sphingosines,NEGb,HMDB0000277,,5283560.0,26993-30-6,C06124,4446673.0
677012,cholesterol sulfate,Lipid,Sterol,NEGb,HMDB0000653,,,,C18043,
703007,allantoin,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGb,HMDB0000462,,204.0,97-59-6,C01551,199.0
703015,xanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGb,HMDB0000292,,1188.0,69-89-6,C00385,1151.0
704018,dihydroorotate,Nucleotide,"Pyrimidine Metabolism, Orotate containing",NEGb,HMDB0003349,,,,C00337,
704020,orotate,Nucleotide,"Pyrimidine Metabolism, Orotate containing",NEGb,HMDB0000226,,967.0,65-86-1,C00295,942.0
704021,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",NEGb,HMDB0000788,,92751.0,314-50-1,C01103,83729.0
704041,uracil,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGb,HMDB0000300,,1174.0,66-22-8,C00106,1141.0
801083,pentose acid*,Partially Characterized Molecules,Partially Characterized Molecules,NEGb,HMDB0000892,,7991.0,109-52-4,C00803,7701.0
101001,alanine,Amino Acid,Alanine and Aspartate Metabolism,POSa,HMDB0000161,,5950.0,56-41-7,C00041,5735.0
101002,asparagine,Amino Acid,Alanine and Aspartate Metabolism,POSa,HMDB0000168,,6267.0,70-47-3,C00152,6031.0
101003,aspartate,Amino Acid,Alanine and Aspartate Metabolism,POSa,HMDB0000191,,5960.0,56-84-8,C00049,5745.0
101004,hydroxyasparagine**,Amino Acid,Alanine and Aspartate Metabolism,POSa,HMDB0032332,,,,C03124,
101005,"N,N-dimethylalanine",Amino Acid,Alanine and Aspartate Metabolism,POSa,,,,,,
105001,creatine,Amino Acid,Creatine Metabolism,POSa,HMDB0000064,,586.0,57-00-1,C00300,566.0
105003,creatinine,Amino Acid,Creatine Metabolism,POSa,HMDB0000562,,588.0,60-27-5,C00791,568.0
107001,2-pyrrolidinone,Amino Acid,Glutamate Metabolism,POSa,HMDB0002039,,12025.0,616-45-5,C11118,11530.0
107002,4-hydroxyglutamate,Amino Acid,Glutamate Metabolism,POSa,HMDB0002273,,,,C03079,
107005,carboxyethyl-GABA,Amino Acid,Glutamate Metabolism,POSa,HMDB0002201,,2572.0,4386-03-2,,2474.0
107008,gamma-carboxyglutamate,Amino Acid,Glutamate Metabolism,POSa,HMDB0041900,,,,,
107009,glutamate,Amino Acid,Glutamate Metabolism,POSa,HMDB0000148,,33032.0,56-86-0,C00025,
107010,"glutamate, gamma-methyl ester",Amino Acid,Glutamate Metabolism,POSa,HMDB0061715,,68662.0,1499-55-4,,61916.0
107011,glutamine,Amino Acid,Glutamate Metabolism,POSa,HMDB0000641,,5961.0,56-85-9,C00064,5746.0
107012,N-acetyl-aspartyl-glutamate (NAAG),Amino Acid,Glutamate Metabolism,POSa,HMDB0001067,,188803.0,3106-85-2,C12270,164080.0
107017,pyroglutamine*,Partially Characterized Molecules,Partially Characterized Molecules,POSa,HMDB0062558,,11984188.0,29883-25-8,,
107018,S-1-pyrroline-5-carboxylate,Amino Acid,Glutamate Metabolism,POSa,HMDB0001301,,440162.0,64199-88-8,C03912,389153.0
108001,2-aminobutyrate,Amino Acid,Glutathione Metabolism,POSa,HMDB0245013,"HMDB0245013,HMDB0000452(L-alpha-Aminobutyric acid),HMDB0000650(D-alpha-Aminobutyric acid)",,,,
108008,"cys-gly, oxidized",Amino Acid,Glutathione Metabolism,POSa,,,,,,
108009,cysteine-glutathione disulfide,Amino Acid,Glutathione Metabolism,POSa,HMDB0000656,,53477713.0,13081-14-6,,35013023.0
108010,cysteinylglycine,Amino Acid,Glutathione Metabolism,POSa,HMDB0000078,,439498.0,19246-18-5,C01419,388596.0
108011,cysteinylglycine disulfide*,Amino Acid,Glutathione Metabolism,POSa,HMDB0000709,,22833544.0,70555-24-7,,17215992.0
108012-1,"glutathione, oxidized (GSSG)",Amino Acid,Glutathione Metabolism,POSa,,,,,,
108014,ophthalmate,Amino Acid,Glutathione Metabolism,POSa,HMDB0005765,,7018721.0,495-27-2,,5381695.0
109001,2-methylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",POSa,,,,,,
109004,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",POSa,HMDB0000043,,248.0,6915-17-9,,243.0
109006,dimethylglycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",POSa,HMDB0000092,,673.0,1118-68-9,C01026,653.0
109007,glycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",POSa,HMDB0000123,,750.0,56-40-6,C00037,730.0
109009,N-acetylglycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",POSa,HMDB0000532,,10972.0,543-24-8,,10507.0
109014,sarcosine,Amino Acid,"Glycine, Serine and Threonine Metabolism",POSa,HMDB0000271,,1088.0,107-97-1,C00213,1057.0
109015,serine,Amino Acid,"Glycine, Serine and Threonine Metabolism",POSa,HMDB0000187,,5951.0,56-45-1,C00065,5736.0
109016,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",POSa,HMDB0000167,,6288.0,72-19-5,C00188,6051.0
110002,4-guanidinobutanoate,Amino Acid,Guanidino and Acetamido Metabolism,POSa,HMDB0003464,,500.0,463-00-3,C01035,486.0
110003,guanidinosuccinate,Amino Acid,Guanidino and Acetamido Metabolism,POSa,HMDB0003157,,439918.0,6133-30-8,C03139,388951.0
1101005,N-methylpipecolate,Xenobiotics,Bacterial/Fungal,POSa,,,,,,
1103010,2-acrylamidoglycolic acid,Xenobiotics,Chemical,POSa,,,,,,
1103054,HEPES,Xenobiotics,Chemical,POSa,HMDB0062295,,23830.0,7365-45-9,,
1103055,iminodiacetate (IDA),Xenobiotics,Chemical,POSa,HMDB0011753,,8897.0,142-73-4,C19911,8557.0
1103077,thioproline,Xenobiotics,Chemical,POSa,HMDB0062164,,93176.0,34592-47-7,,
1103080,trizma acetate,Xenobiotics,Chemical,POSa,HMDB0240288,,6503.0,77-86-1,C07182,6257.0
1104023,lidocaine,Xenobiotics,"Drug - Analgesics, Anesthetics",POSa,HMDB0014426,,3676.0,137-58-6,C07073,3548.0
1104031,N-ethylglycinexylidide,Xenobiotics,"Drug - Analgesics, Anesthetics",POSa,HMDB0060656,,24415.0,7728-40-7,C16561,22824.0
111002,1-methyl-4-imidazoleacetate,Amino Acid,Histidine Metabolism,POSa,HMDB0002820,,75810.0,2625-49-2,C05828,68319.0
111003,1-methyl-5-imidazoleacetate,Amino Acid,Histidine Metabolism,POSa,HMDB0004988,,,,,
111004,1-methylhistamine,Amino Acid,Histidine Metabolism,POSa,HMDB0000898,,3614.0,501-75-7,C05127,3488.0
111005,1-methylhistidine,Amino Acid,Histidine Metabolism,POSa,HMDB0000001,,92105.0,332-80-9,C01152,83153.0
111006,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,POSa,HMDB0002331,,440569.0,29605-99-0,C05131,389469.0
111008,4-imidazoleacetate,Amino Acid,Histidine Metabolism,POSa,HMDB0002024,,96215.0,645-65-8,C02835,86856.0
111010,carnosine,Amino Acid,Histidine Metabolism,POSa,HMDB0000033,,439224.0,305-84-0,C00386,388363.0
111012,formiminoglutamate,Amino Acid,Histidine Metabolism,POSa,HMDB0000854,,439233.0,816-90-0,C00439,388370.0
111018,imidazole lactate,Amino Acid,Histidine Metabolism,POSa,HMDB0002320,,459122.0,876-19-7,C05132,404046.0
111019,imidazole propionate,Amino Acid,Histidine Metabolism,POSa,HMDB0002271,,70630.0,1074-59-5,C20522,63798.0
111023,N-acetylhistamine,Amino Acid,Histidine Metabolism,POSa,HMDB0013253,,69602.0,673-49-4,C05135,62805.0
111025,trans-urocanate,Amino Acid,Histidine Metabolism,POSa,HMDB0000301,,736715.0,3465-72-3,C00785,643824.0
1114007,pseudoephedrine,Xenobiotics,Drug - Respiratory,POSa,HMDB0001943,,7028.0,90-82-4,C02765,6761.0
1116003,(S)-a-amino-omega-caprolactam,Xenobiotics,Food Component/Plant,POSa,,,,,,
1116020,2-piperidinone,Xenobiotics,Food Component/Plant,POSa,HMDB0011749,,12665.0,675-20-7,,12144.0
1116027,3-formylindole,Xenobiotics,Food Component/Plant,POSa,HMDB0029737,,,,C08493,
1116032,3-hydroxystachydrine*,Xenobiotics,Food Component/Plant,POSa,,,,,,
1116044,alliin,Xenobiotics,Food Component/Plant,POSa,HMDB0301759,"HMDB0301759,HMDB0033592((R)C(S)S-Alliin)",,,,
1116082,ergothioneine,Xenobiotics,Food Component/Plant,POSa,HMDB0003045,,5351619.0,497-30-3,C05570,4508619.0
1116113,histidine betaine (hercynine)*,Xenobiotics,Food Component/Plant,POSa,HMDB0029422,,3083620.0,534-30-5,C05575,2340795.0
1116115,homostachydrine*,Xenobiotics,Food Component/Plant,POSa,HMDB0033433,,441447.0,472-22-0,C08283,390180.0
1116125,levulinoylcarnitine,Xenobiotics,Food Component/Plant,POSa,,,,,,
1116166,S-allylcysteine,Xenobiotics,Food Component/Plant,POSa,HMDB0034323,,98280.0,21593-77-1,C16759,88744.0
1116174,stachydrine,Xenobiotics,Food Component/Plant,POSa,HMDB0004827,,115244.0,471-87-4,C10172,103115.0
1118012,7-methylxanthine,Xenobiotics,Xanthine Metabolism,POSa,HMDB0001991,,68374.0,552-62-5,C16353,61660.0
1118013,caffeine,Xenobiotics,Xanthine Metabolism,POSa,HMDB0001847,,2519.0,58-08-2,C07481,2424.0
1118016,theobromine,Xenobiotics,Xanthine Metabolism,POSa,HMDB0002825,,5429.0,83-67-0,C07480,5236.0
112009,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",POSa,HMDB0000378,,6426901.0,31023-25-3,,4932320.0
112017,3-methylglutarylcarnitine (2),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",POSa,HMDB0000552,,,102673-95-0,,
112027,isobutyrylcarnitine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",POSa,HMDB0000736,,168379.0,25518-49-4,,147286.0
112029,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",POSa,HMDB0000172,,6306.0,73-32-5,C00407,6067.0
112031,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",POSa,HMDB0000688,,6426851.0,31023-24-2,,4932271.0
112034,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",POSa,HMDB0000687,,6106.0,61-90-5,C00123,5880.0
112045,tiglylcarnitine (C5:1-DC),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",POSa,HMDB0002366,,91825636.0,64681-36-3,,34999729.0
112047,valine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",POSa,HMDB0000883,,6287.0,72-18-4,C00183,6050.0
113003,5-(galactosylhydroxy)-L-lysine,Amino Acid,Lysine Metabolism,POSa,,,,,,
113005,5-hydroxylysine,Amino Acid,Lysine Metabolism,POSa,HMDB0000450,,3032849.0,1190-94-9,C16741,2297721.0
113008,fructosyllysine,Amino Acid,Lysine Metabolism,POSa,HMDB0034879,,131751634.0,21291-40-7,,35013790.0
113009,glutarylcarnitine (C5-DC),Amino Acid,Lysine Metabolism,POSa,HMDB0013130,,53481699.0,102636-82-8,,34448634.0
113011,"hydroxy-N6,N6,N6-trimethyllysine*",Amino Acid,Lysine Metabolism,POSa,,,,,,
113012,lysine,Amino Acid,Lysine Metabolism,POSa,HMDB0000182,"HMDB0000182,HMDB0003405(D-Lysine)",,,C00047,
113013,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,POSa,,,,,,
113014,"N,N-dimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,POSa,,,,,,
113016,"N2-acetyl,N6,N6-dimethyllysine",Amino Acid,Lysine Metabolism,POSa,,,,,,
113017,"N2-acetyl,N6-methyllysine",Amino Acid,Lysine Metabolism,POSa,,,,,,
113019,"N6,N6,N6-trimethyllysine",Amino Acid,Lysine Metabolism,POSa,HMDB0001325,,440120.0,19253-88-4,C03793,389120.0
113020,"N6,N6-dimethyllysine",Amino Acid,Lysine Metabolism,POSa,HMDB0013287,,4478779.0,,C05545,3676766.0
113024,N6-methyllysine,Amino Acid,Lysine Metabolism,POSa,HMDB0002038,,164795.0,1188-07-4,C02728,144469.0
113027,pipecolate,Amino Acid,Lysine Metabolism,POSa,HMDB0000070,,849.0,535-75-1,C00408,826.0
114007,cystathionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0000099,,439258.0,56-88-2,C02291,388392.0
114008,cysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0000574,,5862.0,52-90-4,C00097,5653.0
114009,cysteine s-sulfate,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0000731,,115015.0,1637-71-4,C05824,102939.0
114011,cystine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0000192,,67678.0,56-89-3,C00491,60997.0
114013,hypotaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0000965,,107812.0,300-84-5,C00519,96959.0
114014,lanthionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,,,,,,
114015,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0000696,,6137.0,63-68-3,C00073,5907.0
114016,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0062174,,445282.0,7314-32-1,,
114017,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0002005,,158980.0,3226-65-1,C02989,139840.0
114020,N-acetylmethionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,,,,,,
114027,S-carboxyethylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,,,,,,
114029,S-methylcysteine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0029432,,82142.0,32726-14-0,,74136.0
114032,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",POSa,HMDB0000251,,1123.0,107-35-7,C00245,1091.0
115011,phenylalanine,Amino Acid,Phenylalanine Metabolism,POSa,HMDB0000159,,6140.0,63-91-2,C00079,5910.0
116001,(N(1) + N(8))-acetylspermidine,Amino Acid,Polyamine Metabolism,POSa,HMDB0001276,"HMDB0001276,HMDB0002189(N8-Acetylspermidine)",496.0,14278-49-0,C00612,482.0
116002,4-acetamidobutanoate,Amino Acid,Polyamine Metabolism,POSa,HMDB0003681,,18189.0,3025-96-5,C02946,17180.0
116003,5-methylthioadenosine (MTA),Amino Acid,Polyamine Metabolism,POSa,HMDB0001173,,439176.0,2457-80-9,C00170,388321.0
116007,diacetylspermidine*,Amino Acid,Polyamine Metabolism,POSa,HMDB0041947,,389613.0,,,21232203.0
116011,"N1,N12-diacetylspermine",Amino Acid,Polyamine Metabolism,POSa,HMDB0002172,,132680.0,61345-83-3,C03413,117134.0
116012,N-acetyl-isoputreanine*,Amino Acid,Polyamine Metabolism,POSa,,,,,,
116013,N-acetylputrescine,Amino Acid,Polyamine Metabolism,POSa,HMDB0002064,,122356.0,18233-70-0,C02714,109095.0
116015,spermidine,Amino Acid,Polyamine Metabolism,POSa,HMDB0001257,,1102.0,124-20-9,C00315,1071.0
116016,spermine,Amino Acid,Polyamine Metabolism,POSa,HMDB0001256,,1103.0,71-44-3,C00750,1072.0
117012-1,anthranilate,Amino Acid,Tryptophan Metabolism,POSa,,,,,,
117025,kynurenine,Amino Acid,Tryptophan Metabolism,POSa,HMDB0000684,,161166.0,2922-83-0,C00328,141580.0
117029,N-formylkynurenine,Amino Acid,Tryptophan Metabolism,POSa,HMDB0001200,,,,C02406,
117030,oxindolylalanine,Amino Acid,Tryptophan Metabolism,POSa,,,,,,
117031,picolinate,Amino Acid,Tryptophan Metabolism,POSa,HMDB0002243,,1018.0,98-98-6,C10164,993.0
117032,serotonin,Amino Acid,Tryptophan Metabolism,POSa,HMDB0000259,,5202.0,50-67-9,C00780,5013.0
117034,tryptophan,Amino Acid,Tryptophan Metabolism,POSa,HMDB0000929,,6305.0,73-22-3,C00078,6066.0
117035,tryptophan betaine,Amino Acid,Tryptophan Metabolism,POSa,HMDB0061115,,442106.0,487-58-1,C09213,
118010,3-methoxytyrosine,Amino Acid,Tyrosine Metabolism,POSa,HMDB0001434,,1670.0,7636-26-2,,1607.0
118012,4-hydroxyphenylacetatoylcarnitine,Amino Acid,Tyrosine Metabolism,POSa,,,,,,
118037,tyrosine,Amino Acid,Tyrosine Metabolism,POSa,HMDB0000158,,6057.0,60-18-4,C00082,5833.0
119001,2-oxoarginine*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0004225,,558.0,3715-10-4,C03771,542.0
119002,3-amino-2-piperidone,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000323,,5200225.0,1892-22-4,,4371576.0
119004,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0003148,,160437.0,157-07-3,,140984.0
119005,arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000517,,6322.0,74-79-3,C00062,6082.0
119006,argininosuccinate,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000052,,16950.0,2387-71-5,C03406,16059.0
119007,citrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000904,,9750.0,372-75-8,C00327,9367.0
119008,dimethylarginine (SDMA + ADMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0003334,"HMDB0003334,HMDB0001539(ADMA)",169148.0,30344-00-4,,147942.0
119010,dimethylguanidino valeric acid (DMGV)*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0240212,,101535539.0,107347-90-0,,58779677.0
119011,homoarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000670,,9085.0,156-86-5,C01924,8732.0
119013,trans-4-hydroxyproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000725,,5810.0,51-35-4,C01157,5605.0
119017,"N,N,N-trimethyl-alanylproline betaine (TMAP)",Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0240365,,134218393.0,2177265-93-7,,
119020,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0004620,,67427.0,155-84-0,,60752.0
119023,N-acetylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0094701,,66141.0,68-95-1,,
119024,N-alpha-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0003357,,,,C00437,
119026,N-methylhydroxyproline**,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,,,,,,
119027,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0094696,,643474.0,475-11-6,,558617.0
119030,ornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000214,"HMDB0000214,HMDB0003374(D-Ornithine)",6262.0,3184-13-2,C00077,6026.0
119031,proline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000162,"HMDB0000162,HMDB0003411(D-Proline),HMDB0000162(L-Proline),HMDB0251528(DL-Proline)",145742.0,147-85-3,C00148,128566.0
119032,pro-hydroxy-pro,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0006695,,11902892.0,18684-24-7,,10077215.0
119034,urea,Amino Acid,Urea cycle; Arginine and Proline Metabolism,POSa,HMDB0000294,,1176.0,57-13-6,C00086,1143.0
201001,N6-carboxymethyllysine,Carbohydrate,Advanced Glycation End-product,POSa,HMDB0240347,,123800.0,5746-04-3,,110350.0
203012,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,POSa,HMDB0000215,"HMDB0000215,HMDB0000212(N-Acetylgalactosamine)",439174.0,7512-17-6,C00140,388319.0
203014,N-acetylglucosaminylasparagine,Carbohydrate,Aminosugar Metabolism,POSa,HMDB0000489,,123826.0,2776-93-4,C04540,110370.0
203016,N-acetylneuraminate,Carbohydrate,Aminosugar Metabolism,POSa,HMDB0000230,,445063.0,19342-33-7,C19910,392810.0
207004,3-phosphoglycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",POSa,HMDB0000807,,724.0,820-11-1,C00597,704.0
207005,dihydroxyacetone phosphate (DHAP),Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",POSa,HMDB0001473,,668.0,57-04-5,C00111,648.0
306001,1-methylnicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,POSa,HMDB0000699,,457.0,3106-60-3,C02918,444.0
306005,N1-Methyl-2-pyridone-5-carboxamide and N1-Methyl-4-pyridone-3-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,POSa,HMDB0004194,,440810.0,769-49-3,C05843,389671.0
306006,nicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,POSa,HMDB0001406,,936.0,98-92-0,C00153,911.0
306011,nicotinamide riboside,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,POSa,HMDB0000855,,439924.0,1341-23-7,C03150,388956.0
306018,trigonelline (N'-methylnicotinate),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,POSa,HMDB0000875,,5570.0,535-83-1,C01004,5369.0
401002,phosphate,Energy,Oxidative Phosphorylation,POSa,HMDB0001429,,1004.0,14265-44-2,C00009,979.0
402016,succinylcarnitine (C4-DC),Energy,TCA Cycle,POSa,HMDB0061717,,,,,
602001,carnitine,Lipid,Carnitine Metabolism,POSa,HMDB0000062,,10917.0,541-15-1,C00318,2006614.0
602002,deoxycarnitine,Lipid,Carnitine Metabolism,POSa,HMDB0001161,,725.0,407-64-7,C01181,705.0
616007,3-hydroxyoctanoylcarnitine (1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSa,HMDB0061634,,86583357.0,,,
616008,3-hydroxyoctanoylcarnitine (2),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSa,,,,,,
616042,3-hydroxybutyroylglycine**,Lipid,Fatty Acid Metabolism (Acyl Glycine),POSa,,,,,,
616056,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),POSa,HMDB0002013,,213144.0,25576-40-3,C02862,184820.0
616059,propionylcarnitine (C3),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),POSa,HMDB0000824,,188824.0,20064-19-1,C03017,164090.0
616061,3-hydroxybutyrylcarnitine (1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSa,,,,,,
616062,3-hydroxybutyrylcarnitine (2),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSa,HMDB0013127,,,1469900-92-2,,
616064,3-hydroxyhexanoylcarnitine (1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSa,,,,,,
616069,acetylcarnitine (C2),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",POSa,HMDB0000201,,,3040-38-8,,5406074.0
616070,adipoylcarnitine (C6-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",POSa,HMDB0061677,,91826562.0,102636-83-9,,
616083,hexanoylcarnitine (C6),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSa,HMDB0000756,,3246938.0,22671-29-0,,2497478.0
616099,pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",POSa,,,,,,
616101,suberoylcarnitine (C8-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",POSa,,,,,,
617003,malonylcarnitine,Lipid,Fatty Acid Synthesis,POSa,HMDB0002095,,91825606.0,910825-21-7,,34999703.0
619001,2-aminoheptanoate,Lipid,"Fatty Acid, Amino",POSa,HMDB0094649,,5312965.0,44902-02-5,,
621002-1,2-hydroxyglutarate,Lipid,"Fatty Acid, Dicarboxylate",POSa,HMDB0059655,"HMDB0059655,HMDB0000606(D-2-Hydroxyglutaric acid),HMDB0000694(L-2-Hydroxyglutaric acid)",43.0,2889-31-8,C02630,42.0
628002,glycerol 3-phosphate,Lipid,Glycerolipid Metabolism,POSa,HMDB0000126,,439162.0,57-03-4,C00093,388308.0
655001,choline,Lipid,Phospholipid Metabolism,POSa,HMDB0000097,,305.0,62-49-7,C00114,299.0
655002,choline phosphate,Lipid,Phospholipid Metabolism,POSa,HMDB0001565,,1014.0,3616-04-4,C00588,989.0
655005,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,POSa,HMDB0000114,,123874.0,1190-00-7,C01233,110410.0
655007,glycerophosphorylcholine (GPC),Lipid,Phospholipid Metabolism,POSa,HMDB0000086,,657272.0,28319-77-9,C00670,571409.0
655008,glycerophosphoserine*,Lipid,Phospholipid Metabolism,POSa,,,,,,
655009,phosphoethanolamine,Lipid,Phospholipid Metabolism,POSa,HMDB0000224,,1015.0,1071-23-4,C00346,990.0
655010,trimethylamine N-oxide,Lipid,Phospholipid Metabolism,POSa,HMDB0000925,,1145.0,1184-78-7,C01104,1113.0
702001,methylphosphate,Nucleotide,Purine and Pyrimidine Metabolism,POSa,HMDB0061711,,,,,
703003,allantoic acid,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",POSa,HMDB0001209,,203.0,99-16-1,C00499,198.0
703010,inosine 5'-monophosphate (IMP),Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",POSa,HMDB0000175,,8582.0,131-99-7,C00130,8264.0
703011,N1-methylinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",POSa,HMDB0002721,,65095.0,2140-73-0,,58605.0
703024,adenine,Nucleotide,"Purine Metabolism, Adenine containing",POSa,HMDB0000034,,190.0,73-24-5,C00147,185.0
703025,adenosine,Nucleotide,"Purine Metabolism, Adenine containing",POSa,HMDB0000050,,60961.0,58-61-7,C00212,54923.0
703031,adenosine 5'-monophosphate (AMP),Nucleotide,"Purine Metabolism, Adenine containing",POSa,HMDB0000045,,6083.0,61-19-8,C00020,5858.0
703037,N1-methyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",POSa,HMDB0003331,,27476.0,15763-06-1,C02494,17216227.0
