COMP ID,COMPOUND Name,SUPER META PATHWAY,SUB META PATHWAY,ACQUISITION METHOD,HMDB ID,HMDB_annotation,PUBCHEM ID,CAS ID,KEGG ID,CHEMSPIDER ID
1002002,gentisic acid-5-glucoside,Secondary metabolism,Benzenoids,NEGa,,,,,,
1004006,feruloylquinate (4),Secondary metabolism,Phenylpropanoids,NEGa,,,,,,
107004,beta-citrylglutamate,Amino Acid,Glutamate Metabolism,NEGa,HMDB0013220,,,,,
108004,4-hydroxy-nonenal-glutathione,Amino Acid,Glutathione Metabolism,NEGa,,,,,,
108005,5-oxoproline,Amino Acid,Glutathione Metabolism,NEGa,HMDB0000267,,7405.0,98-79-3,C01879,
108015,"S-(1,2-dicarboxyethyl)glutathione",Amino Acid,Glutathione Metabolism,NEGa,,,,,,
109002,3-phosphoserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",NEGa,HMDB0000272,"HMDB0000272,HMDB0001721(DL-O-Phosphoserine)",,,C01005,
109011,N-acetylthreonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",NEGa,HMDB0062557,,152204.0,17093-74-2,,
1101006,tartronate (hydroxymalonate),Xenobiotics,Food Component/Plant,NEGa,HMDB0035227,,45.0,80-69-3,C02287,44.0
1102005,2-hydroxyhippurate (salicylurate),Xenobiotics,Benzoate Metabolism,NEGa,HMDB0000840,,10253.0,487-54-7,C07588,9835.0
1102017,3-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0006116,,450268.0,1637-75-8,,396603.0
1102019,3-methoxycatechol sulfate (1),Xenobiotics,Benzoate Metabolism,NEGa,,,,,,
1102028,4-ethylphenylsulfate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0062551,,20822574.0,,,
1102031,4-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0013678,,151012.0,2482-25-9,,133104.0
1102033,4-methylcatechol sulfate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0240459,,54104170.0,2349374-79-2,,
1102035,4-vinylphenol sulfate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0062775,,6426766.0,131351-90-1,,
1102036,benzoate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0001870,,243.0,65-85-0,C00539,238.0
1102037,catechol sulfate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0059724,,3083879.0,4918-96-1,,
1102038,guaiacol sulfate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0060013,,22473.0,,,
1102039,hippurate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0000714,,464.0,495-69-2,C01586,451.0
1102044,p-cresol sulfate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0011635,,4615423.0,3233-58-7,,3806481.0
1102046,p-hydroxybenzaldehyde,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0011718,,126.0,123-08-0,C00633,123.0
1102047,propyl 4-hydroxybenzoate,Xenobiotics,Benzoate Metabolism,NEGa,HMDB0032574,,7175.0,94-13-3,,6907.0
1103003,"1,2,3-benzenetriol sulfate (2)",Xenobiotics,Chemical,NEGa,HMDB0060018,"HMDB0060018,HMDB0060016(Pyrogallol-1-O-sulphate)",92013661.0,,,
1103057,lauryl sulfate,Xenobiotics,Chemical,NEGa,,,,,,
1103072,phloroglucinol sulfate,Xenobiotics,Benzoate Metabolism,NEGa,,,,,,
1103076,sulfate*,Xenobiotics,Chemical,NEGa,,,,,,
111014,histidine,Amino Acid,Histidine Metabolism,NEGa,HMDB0000177,,6274.0,71-00-1,C00135,6038.0
1115001,"2,6-dihydroxybenzoic acid",Xenobiotics,Drug - Topical Agents,NEGa,HMDB0013676,,9338.0,303-07-1,,8974.0
1116030,3-hydroxyindolin-2-one,Xenobiotics,Food Component/Plant,NEGa,,,,,,
1116036,4-allylphenol sulfate,Xenobiotics,Food Component/Plant,NEGa,,,,,,
1116039,4-hydroxycinnamate,Secondary metabolism,Phenylpropanoids,NEGa,HMDB0002035,,,,C00811,
1116043,acesulfame,Xenobiotics,Food Component/Plant,NEGa,HMDB0033585,,36573.0,33665-90-6,,33607.0
1116086,ethyl beta-glucopyranoside,Xenobiotics,Food Component/Plant,NEGa,HMDB0029968,,121667.0,3198-49-0,,108559.0
1116091,feruloylquinate (1),Secondary metabolism,Phenylpropanoids,NEGa,,,,,,
1116092,feruloylquinate (2),Secondary metabolism,Phenylpropanoids,NEGa,,,,,,
1116116,hydroquinone-beta-D-glucopyranoside,Xenobiotics,Food Component/Plant,NEGa,HMDB0029943,,,,C06186,
1116136,N-acetylalliin,Xenobiotics,Food Component/Plant,NEGa,,,,,,
1116165,saccharin,Xenobiotics,Food Component/Plant,NEGa,HMDB0029723,,5143.0,81-07-2,C12283,4959.0
1116193,syringic acid,Secondary metabolism,Phenylpropanoids,NEGa,HMDB0002085,,,,C10833,
1116195,tartarate,Xenobiotics,Food Component/Plant,NEGa,HMDB0000956,"HMDB0000956,HMDB0062642(3-carboxy-2,3-dihydroxypropanoate)",444305.0,87-69-4,C00898,
1118008,3-methylxanthine,Xenobiotics,Xanthine Metabolism,NEGa,HMDB0001886,,70639.0,1076-22-8,C16357,63805.0
1118017,theophylline,Xenobiotics,Xanthine Metabolism,NEGa,HMDB0001889,,2153.0,58-55-9,C07130,2068.0
112001,1-carboxyethylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,,,,,,
112002,1-carboxyethylleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,,,,,,
112003,1-carboxyethylvaline,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,,,,,,
112013,3-methyl-2-oxobutyrate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,HMDB0000019,,49.0,759-05-7,C00141,48.0
112014,3-methyl-2-oxovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,HMDB0000491,,439286.0,24809-08-3,C00671,388419.0
112018,4-methyl-2-oxopentanoate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,HMDB0000695,,70.0,816-66-0,C00233,69.0
112021,alpha-hydroxyisocaproate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,HMDB0000665,"HMDB0000665,HMDB0000746(Hydroxyisocaproic acid),HMDB0000624(D-Leucic acid)",92779.0,498-36-2,,83753.0
112023,beta-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,HMDB0000754,,69362.0,625-08-1,,62571.0
112028,isobutyrylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,HMDB0000730,,10855600.0,15926-18-8,,9030891.0
112033,isovalerylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,HMDB0000678,,,,,
112039,N-acetylvaline,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGa,HMDB0011757,,66789.0,96-81-1,,60154.0
113006,6-oxopiperidine-2-carboxylate,Amino Acid,Lysine Metabolism,NEGa,HMDB0061705,,3014237.0,,,
113021,N6-acetyllysine,Amino Acid,Lysine Metabolism,NEGa,HMDB0000206,,92832.0,692-04-6,C02727,83801.0
114001,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGa,HMDB0240388,,154603736.0,2226539-09-7,,
114019,N-acetylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGa,HMDB0011745,,448580.0,65-82-7,C02712,395338.0
114021,N-acetyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGa,HMDB0240253,,159864.0,19213-70-8,,140553.0
114022,N-formylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGa,HMDB0001015,,439750.0,4289-98-9,C03145,388809.0
114025,S-adenosylhomocysteine (SAH),Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGa,HMDB0000939,,,,C00021,
114028,S-methylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGa,HMDB0002108,,24417.0,1187-84-4,,79551.0
115001,1-carboxyethylphenylalanine,Amino Acid,Phenylalanine Metabolism,NEGa,,,,,,
115006,N-acetylphenylalanine,Amino Acid,Phenylalanine Metabolism,NEGa,HMDB0000512,,74839.0,2018-61-3,C03519,67404.0
115012,phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,NEGa,HMDB0000779,,3848.0,828-01-3,C01479,3715.0
117004,3-indoxyl sulfate,Amino Acid,Tryptophan Metabolism,NEGa,HMDB0000682,,,,,
117013,C-glycosyltryptophan,Amino Acid,Tryptophan Metabolism,NEGa,HMDB0240296,,10981970.0,180509-18-6,,9157171.0
117015,indoleacetate,Amino Acid,Tryptophan Metabolism,NEGa,HMDB0000197,,802.0,87-51-4,C00954,780.0
117020,indolelactate,Amino Acid,Tryptophan Metabolism,NEGa,HMDB0000671,,676157.0,7417-65-4,C02043,588900.0
117021,indolepropionate,Amino Acid,Tryptophan Metabolism,NEGa,HMDB0002302,,3744.0,830-96-6,,3613.0
117024,kynurenate,Amino Acid,Tryptophan Metabolism,NEGa,HMDB0000715,,3845.0,492-27-3,C01717,3712.0
117028,N-formylanthranilic acid,Amino Acid,Tryptophan Metabolism,NEGa,HMDB0004089,,101399.0,3342-77-6,C05653,91624.0
117038,indoleacrylate,Amino Acid,Tryptophan Metabolism,NEGa,HMDB0000734,,5375048.0,29953-71-7,,4524636.0
118001,1-carboxyethyltyrosine,Amino Acid,Tyrosine Metabolism,NEGa,,,,,,
118002,3-(4-hydroxyphenyl)lactate,Amino Acid,Tyrosine Metabolism,NEGa,HMDB0000755,,9378.0,306-23-0,C03672,9010.0
118009,3-methoxytyramine sulfate,Amino Acid,Tyrosine Metabolism,NEGa,,,,,,
118026,N-acetyltyrosine,Amino Acid,Tyrosine Metabolism,NEGa,HMDB0000866,,68310.0,537-55-3,C01657,61606.0
118027,N-formylphenylalanine,Amino Acid,Tyrosine Metabolism,NEGa,HMDB0240317,,759256.0,13200-85-6,,663938.0
118031,p-cresol glucuronide*,Amino Acid,Tyrosine Metabolism,NEGa,HMDB0011686,,154035.0,,,135751.0
118033,phenol sulfate,Amino Acid,Tyrosine Metabolism,NEGa,HMDB0060015,,74426.0,937-34-8,C02180,
118039,vanillic alcohol sulfate,Amino Acid,Tyrosine Metabolism,NEGa,HMDB0041788,,382946.0,71235-86-4,,339308.0
118040,vanillylmandelate (VMA),Amino Acid,Tyrosine Metabolism,NEGa,HMDB0000291,,736172.0,13244-77-4,C05584,643307.0
119025,N-delta-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NEGa,HMDB0003357,,439232.0,6205-08-9,C00437,388369.0
2000002,cortolone glucuronide (3),Lipid,Corticosteroids,NEGa,,,,,,
204005,maltitol/lactitol/cellobiotol/palatinol,Carbohydrate,Disaccharides and Oligosaccharides,NEGa,,,,,,
207001,"1,5-anhydroglucitol (1,5-AG)",Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGa,HMDB0002712,,64960.0,154-58-5,C07326,58485.0
207002,"2,3-diphosphoglycerate",Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGa,HMDB0001294,,,,C01159,
207004,3-phosphoglycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGa,HMDB0000807,,724.0,820-11-1,C00597,704.0
207007,Isobar: hexose diphosphates,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGa,HMDB0001058,"HMDB0001058,HMDB0003514(alpha-D-Glucose 1,6-bisphosphate)",10267.0,34693-15-7,C05378,9848.0
207012,glucosylglycerol,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGa,,,,,,
207016,phosphoenolpyruvate (PEP),Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGa,HMDB0000263,,1005.0,138-08-9,C00074,980.0
209009,glucuronate 1-phosphate*,Carbohydrate,Nucleotide Sugar,NEGa,,,,,,
211002,6-phosphogluconate,Carbohydrate,Pentose Phosphate Pathway,NEGa,HMDB0001316,,91493.0,921-62-0,C00345,82615.0
301004,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NEGa,,,,,,
301005,dehydroabietic acid,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NEGa,,,,,,
301009,oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NEGa,HMDB0002329,,971.0,144-62-7,C00209,946.0
306004,N1-Methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,NEGa,HMDB0004193,,69698.0,701-44-0,C05842,62899.0
306007,nicotinamide adenine dinucleotide (NAD+),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,NEGa,HMDB0000902,,,,C00003,
306012,nicotinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,NEGa,HMDB0001488,,938.0,59-67-6,C00253,913.0
307007,pantoate,Cofactors and Vitamins,Pantothenate and CoA Metabolism,NEGa,HMDB0240389,,,1112-33-0,C00522,388387.0
307008,pantothenate,Cofactors and Vitamins,Pantothenate and CoA Metabolism,NEGa,HMDB0000210,,6613.0,79-83-4,C00864,6361.0
309001,flavin adenine dinucleotide (FAD),Cofactors and Vitamins,Riboflavin Metabolism,NEGa,HMDB0001248,,643975.0,146-14-5,C00016,559059.0
309003,riboflavin (Vitamin B2),Cofactors and Vitamins,Riboflavin Metabolism,NEGa,HMDB0000244,,493570.0,83-88-5,C00255,431981.0
402002,2-methylcitrate/homocitrate,Energy,TCA Cycle,NEGa,HMDB0000379,"HMDB0000379,HMDB0003518(Homocitric acid)",515.0,6061-96-7,,500.0
402007,citrate,Energy,TCA Cycle,NEGa,HMDB0000094,,311.0,77-92-9,C00158,305.0
402012,malate,Energy,TCA Cycle,NEGa,HMDB0000156,"HMDB0000156,HMDB0031518(D-Malic acid)",222656.0,97-67-6,C00149,193317.0
601007,16a-hydroxy DHEA 3-sulfate,Lipid,Androgenic Steroids,NEGa,HMDB0062544,,20848951.0,4873-65-8,,24850136.0
601008,"5alpha-androstan-3alpha,17alpha-diol disulfate",Lipid,Androgenic Steroids,NEGa,,,,,,
601020,"androstenediol (3alpha, 17alpha) monosulfate (2)",Lipid,Androgenic Steroids,NEGa,,,,,,
601021,"androstenediol (3alpha, 17alpha) monosulfate (3)",Lipid,Androgenic Steroids,NEGa,,,,,,
601022,"androstenediol (3beta,17beta) disulfate (1)",Lipid,Androgenic Steroids,NEGa,,,,,,
601023,"androstenediol (3beta,17beta) disulfate (2)",Lipid,Androgenic Steroids,NEGa,HMDB0240313,,87120982.0,1357147-18-2,,58163615.0
601024,"androstenediol (3beta,17beta) monosulfate (1)",Lipid,Androgenic Steroids,NEGa,HMDB0240429,"HMDB0240429,HMDB0186954(4-Androsten-3beta,17beta-diol 3-sulfate)",,102287-51-4,,
601027,androsterone sulfate,Lipid,Androgenic Steroids,NEGa,HMDB0002759,,159663.0,2479-86-9,,140383.0
601030,dehydroisoandrosterone sulfate (DHEA-S),Lipid,Androgenic Steroids,NEGa,HMDB0001032,,12594.0,651-48-9,C04555,12074.0
601034,testosterone sulfate,Lipid,Androgenic Steroids,NEGa,HMDB0002833,,119207.0,651-45-6,,106493.0
606001,11-dehydrocorticosterone sulfate,Lipid,Corticosteroids,NEGa,,,,,,
606007,cortisone,Lipid,Corticosteroids,NEGa,HMDB0002802,,222786.0,53-06-5,C00762,193441.0
606008,cortisone 21-sulfate,Lipid,Corticosteroids,NEGa,,HMDB0002802(Cortisone),193322.0,,,
606014,tetrahydrocortisol glucuronide,Lipid,Corticosteroids,NEGa,,,,,,
610001,4-HDoHE,Lipid,Docosanoid,NEGa,,,,,,
611001,12-HETE,Lipid,Eicosanoid,NEGa,HMDB0006111,,5283155.0,54397-83-0,C14777,4446279.0
611002,12-HHTrE,Lipid,Eicosanoid,NEGa,HMDB0012535,,5283141.0,54397-84-1,C20388,4446265.0
611005,5-HETE,Lipid,Eicosanoid,NEGa,HMDB0011134,,5280733.0,70608-72-9,C04805,4444314.0
611006,5-KETE,Lipid,Eicosanoid,NEGa,HMDB0010217,,5283159.0,126432-17-5,C14732,4446283.0
611008,leukotriene B4,Lipid,Eicosanoid,NEGa,HMDB0001085,,5280492.0,71160-24-2,C02165,
611010,prostaglandin E2,Lipid,Eicosanoid,NEGa,HMDB0001220,,,,C00584,
611013,12-HEPE,Lipid,Eicosanoid,NEGa,HMDB0010202,,10041593.0,,,8217157.0
612006,hexanoyltaurine,Lipid,Endocannabinoid,NEGa,,,,,,
612010,linoleoyl ethanolamide,Lipid,Endocannabinoid,NEGa,HMDB0012252,,5283446.0,68171-52-8,,4446566.0
612013,N-arachidonoyltaurine,Lipid,Endocannabinoid,NEGa,,,,,,
612016,N-linoleoyltaurine*,Lipid,Endocannabinoid,NEGa,,,,,,
612018,N-oleoylserine,Lipid,Endocannabinoid,NEGa,,,,,,
612019,N-oleoyltaurine,Lipid,Endocannabinoid,NEGa,,,,,,
612022,N-palmitoyltaurine,Lipid,Endocannabinoid,NEGa,,,,,,
612023,N-stearoylserine*,Lipid,Endocannabinoid,NEGa,,,,,,
612024,N-stearoyltaurine,Lipid,Endocannabinoid,NEGa,,,,,,
612025,oleoyl ethanolamide,Lipid,Endocannabinoid,NEGa,HMDB0002088,,5283454.0,111-58-0,,4446574.0
612027,palmitoyl ethanolamide,Lipid,Endocannabinoid,NEGa,HMDB0002100,,4671.0,544-31-0,C16512,4509.0
613002,estriol 3-sulfate,Lipid,Estrogenic Steroids,NEGa,HMDB0251977,,,,,
613003,estriol-3-glucuronide,Lipid,Estrogenic Steroids,NEGa,HMDB0010335,,160638.0,2479-91-6,,141153.0
616035,hexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),NEGa,,,,,,
616055,valerylglycine (C5),Lipid,Fatty Acid Metabolism (Acyl Glycine),NEGa,HMDB0000927,,,,,
616105,N-palmitoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),NEGa,HMDB0013034,,151008.0,158305-64-7,,133100.0
619002,2-aminooctanoate,Lipid,"Fatty Acid, Amino",NEGa,HMDB0000991,,69522.0,644-90-6,,62727.0
620002,(14 or 15)-methylpalmitate (a17:0 or i17:0),Lipid,"Fatty Acid, Branched",NEGa,HMDB0061859,,8181.0,112-39-0,C16995,
620003,(16 or 17)-methylstearate (a19:0 or i19:0),Lipid,"Fatty Acid, Branched",NEGa,HMDB0037397,,3083779.0,2724-59-6,,2340933.0
620009,isocaproate (i6:0),Lipid,"Fatty Acid, Branched",NEGa,HMDB0000689,,,,,
621003,2-hydroxysebacate,Lipid,"Fatty Acid, Dicarboxylate",NEGa,HMDB0000424,,128458.0,103963-71-9,,113866.0
621004,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,Lipid,"Fatty Acid, Dicarboxylate",NEGa,HMDB0061643,,194501.0,,,
621005,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),Lipid,"Fatty Acid, Dicarboxylate",NEGa,HMDB0061112,,123979.0,86879-39-2,,
621013,azelate (C9-DC),Lipid,"Fatty Acid, Dicarboxylate",NEGa,HMDB0000784,,2266.0,123-99-9,C08261,2179.0
621020,dodecadienoate (12:2)*,Lipid,"Fatty Acid, Dicarboxylate",NEGa,,,,,,
621027,hexadecanedioate (C16-DC),Lipid,"Fatty Acid, Dicarboxylate",NEGa,HMDB0000672,,10459.0,505-54-4,C19615,10027.0
621030,hydroxy-CMPF*,Lipid,"Fatty Acid, Dicarboxylate",NEGa,,,,,,
621034,octadecadienedioate (C18:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",NEGa,,,,,,
621037,octadecenedioate (C18:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",NEGa,,,,,,
621042,tetradecanedioate (C14-DC),Lipid,"Fatty Acid, Dicarboxylate",NEGa,HMDB0000872,,13185.0,821-38-5,,12630.0
621046,undecanedioate (C11-DC),Lipid,"Fatty Acid, Dicarboxylate",NEGa,HMDB0000888,,15816.0,1852-04-6,,15037.0
622001,"12,13-DiHOME",Lipid,"Fatty Acid, Dihydroxy",NEGa,HMDB0004705,,25320870.0,7293-40-5,C14829,26324122.0
622007,"9,10-DiHOME",Lipid,"Fatty Acid, Dihydroxy",NEGa,HMDB0004704,,25320862.0,125356-86-7,,26324121.0
622008,"9,10-dihydroxystearate",Lipid,"Fatty Acid, Dihydroxy",NEGa,,,,,,
622009,"14,15-DiHETrE",Lipid,"Fatty Acid, Dihydroxy",NEGa,,,,,,
624002,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0004667,"HMDB0004667,HMDB0062652((10E,12Z)-9-HODE),HMDB0004670(alpha-Dimorphecolic acid)",6443013.0,29623-28-7,C14762,4947055.0
624004,16-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0006294,,10466.0,506-13-8,C18218,10034.0
624005,2-hydroxyarachidate*,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0061659,,5225199.0,,,
624006,2-hydroxybehenate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0061660,,193484.0,,,
624007,2-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0094656,,5312797.0,70267-29-7,,
624010,2-hydroxylignocerate*,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0039540,,,,C17873,
624012,2-hydroxynervonate*,Lipid,"Fatty Acid, Monohydroxy",NEGa,,,,,,
624013,2-hydroxyoctanoate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0002264,,5312860.0,30117-44-3,,4472285.0
624015,2-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0031057,,12575964.0,16452-52-1,,
624016,2-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0062549,,439887.0,26531-80-6,C03045,
624017,3-hydroxybehenate*,Lipid,"Fatty Acid, Monohydroxy",NEGa,,,,,,
624018,3-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0002203,,5312799.0,19526-23-9,,4472224.0
624019,3-hydroxyhexanoate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0061652,"HMDB0061652,HMDB0010718((R)-3-Hydroxyhexanoic acid)",11829482.0,66997-60-2,,
624020,3-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0000387,,5312805.0,45162-48-9,,4472230.0
624022,3-hydroxymyristate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0061656,,5312869.0,35683-15-9,,
624023,3-hydroxyoctanoate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0001954,,11367166.0,33796-86-0,,9542083.0
624024,3-hydroxyoleate*,Lipid,"Fatty Acid, Monohydroxy",NEGa,,,,,,
624029,3-hydroxytridecanoate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0061655,,,,,
624035,8-hydroxyoctanoate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0061914,,69820.0,,,
624038,alpha-hydroxycaproate,Lipid,"Fatty Acid, Monohydroxy",NEGa,HMDB0001624,,99824.0,6064-63-7,,90191.0
625002,4-hydroxynonenal,Lipid,"Fatty Acid, Oxidized",NEGa,HMDB0004362,,5283344.0,75899-68-2,,4446465.0
628001,glycerol,Lipid,Glycerolipid Metabolism,NEGa,HMDB0000131,,753.0,56-81-5,C00116,
638001,10-heptadecenoate (17:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,NEGa,HMDB0060038,,5312435.0,29743-97-3,,4471860.0
638002,10-nonadecenoate (19:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,NEGa,HMDB0013622,,5312513.0,73033-09-7,,4471938.0
638003,arachidate (20:0),Lipid,Long Chain Saturated Fatty Acid,NEGa,HMDB0002212,,10467.0,506-30-9,C06425,10035.0
638004,behenate (22:0)*,Lipid,Long Chain Saturated Fatty Acid,NEGa,HMDB0000944,,8215.0,112-85-6,C08281,7923.0
638005,margarate (17:0),Lipid,Long Chain Saturated Fatty Acid,NEGa,HMDB0002259,,10465.0,506-12-7,,10033.0
638006,myristate (14:0),Lipid,Long Chain Saturated Fatty Acid,NEGa,HMDB0000806,,11005.0,544-63-8,C06424,10539.0
638007,myristoleate (14:1n5),Lipid,Long Chain Monounsaturated Fatty Acid,NEGa,HMDB0002000,,5281119.0,544-64-9,C08322,4444564.0
638008,nervonate (24:1n9)*,Lipid,Long Chain Fatty Acid,NEGa,HMDB0002368,,,,C08323,
638009,nonadecanoate (19:0),Lipid,Long Chain Saturated Fatty Acid,NEGa,HMDB0000772,,12591.0,646-30-0,C16535,12071.0
638010,oleate/vaccenate (18:1),Lipid,Long Chain Monounsaturated Fatty Acid,NEGa,HMDB0000207,"HMDB0000207,HMDB0000573(Elaidic acid),HMDB0003231(Vaccenic acid),HMDB0240219(cis-Vaccenic acid)",445639.0,112-80-1,C00712,393217.0
638011,palmitate (16:0),Lipid,Long Chain Saturated Fatty Acid,NEGa,HMDB0000220,,985.0,57-10-3,C00249,960.0
638012,palmitoleate (16:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,NEGa,HMDB0003229,,445638.0,373-49-9,C08362,393216.0
638013,pentadecanoate (15:0),Lipid,Long Chain Saturated Fatty Acid,NEGa,HMDB0000826,,13849.0,1002-84-2,C16537,13249.0
638014,stearate (18:0),Lipid,Long Chain Saturated Fatty Acid,NEGa,HMDB0000827,,5281.0,57-11-4,C01530,5091.0
638015,"9,12,13-TriHOME",Lipid,"Fatty Acid, Trihydroxy",NEGa,HMDB0038555,,,,,
639001,eicosenoate (20:1),Lipid,Long Chain Monounsaturated Fatty Acid,NEGa,HMDB0002231,"HMDB0002231,HMDB0062436(9Z-Eicosenoic acid)",5282768.0,5561-99-9,C16526,4445895.0
639002,erucate (22:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,NEGa,HMDB0002068,,5281116.0,112-86-7,C08316,4444561.0
640-5801,dihomo-linolenate (20:3n3 or n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0002925,,5280581.0,1783-84-2,C03242,4444199.0
642004,1-arachidonoyl-GPI (20:4)*,Lipid,Lysophospholipid,NEGa,HMDB0061690,,,1246430-04-5,,
642013,1-linoleoyl-GPG (18:2)*,Lipid,Lysophospholipid,NEGa,HMDB0240600,,52927437.0,2093174-30-0,,
642014,1-linoleoyl-GPI (18:2)*,Lipid,Lysophospholipid,NEGa,HMDB0240597,,,1425501-10-5,,58163600.0
642015,1-linoleoyl-GPS (18:2)*,Lipid,Lysophospholipid,NEGa,,,,,,
642020,1-oleoyl-GPG (18:1)*,Lipid,Lysophospholipid,NEGa,HMDB0240602,,,,,7826085.0
642021,1-oleoyl-GPI (18:1)*,Lipid,Lysophospholipid,NEGa,HMDB0061693,,,1114770-15-8,,
642022,1-oleoyl-GPS (18:1),Lipid,Lysophospholipid,NEGa,HMDB0061694,,85036846.0,,,
642028,1-palmitoyl-GPG (16:0)*,Lipid,Lysophospholipid,NEGa,HMDB0240601,,42607483.0,116870-26-9,,24823104.0
642029,1-palmitoyl-GPI (16:0),Lipid,Lysophospholipid,NEGa,HMDB0061695,,,1425501-12-7,,
642031,1-palmitoyl-GPS (16:0)*,Lipid,Lysophospholipid,NEGa,,,,,,
642032,1-stearoyl-GPA (18:0),Lipid,Lysophospholipid,NEGa,HMDB0007854,,89567.0,,,
